Date,Prod A,Prod B,Prod C,Prod D,Prod E,Prod F,Prod G,Disc Prod A,Exchange_rate,Holidays
2015-06-18,5545.37760000001,1763.7239,486.2945,2994.5932,64.2054,591.7529,140.736,1.76432758722293e-02,569.94,0
2015-06-19,5713.0189,2122.6187,458.2814,3371.97260000001,112.4126,626.3338,82.1693,1.44057201280437e-02,570.76,0
2015-06-20,7098.77230000001,2266.3211,492.150600000001,3461.3464,77.9365,737.515300000001,99.2795,1.71809583962301e-02,570.31,0
2015-06-21,5261.5676,1852.1948,490.505200000001,3194.593,62.9976,663.1764,90.5459,1.81672244893279e-02,570.19,0
2015-06-22,3909.5113,1830.6226,329.8447,2700.2082,87.2914,556.9053,84.5509,1.85199286969061e-02,570.67,0
2015-06-23,2713.3204,1416.4125,338.2159,2174.6255,81.7484,547.0905,133.0361,1.74753940530281e-02,570.52,0
2015-06-24,0,36.8885,9.8417,64.4308,30.4441,6.7334,11.4823,0,570.52,0
2015-06-25,5497.7384,1753.5848,628.8596,2624.5303,40.8817,505.804399999999,90.5519,2.05953238909641e-02,570.52,0
2015-06-26,6362.99960000001,1875.0397,479.1432,2969.0868,46.3127,476.4796,97.6466,1.99371932958012e-02,570.65,0
2015-06-27,8306.07950000001,2611.3829,560.397100000001,3306.5566,140.4605,582.1847,106.9966,2.57627411389023e-02,570.59,0
2015-06-28,7323.80730000001,2567.1032,659.2734,3547.8382,119.2759,547.507699999999,131.3534,2.97713592472393e-02,570.05,0
2015-06-29,5630.1066,2261.176,510.1273,2932.726,203.7831,415.9691,136.3621,3.09352328933517e-02,569.79,0
2015-06-30,6703.5215,1947.3011,485.1181,3041.9242,107.2423,587.3354,70.4094,2.76414477514093e-02,570.08,0
2015-07-01,0,150,0,49.9286,26.3258,53.1428,9.0548,1.11528346499693e-02,570.08,0
2015-07-02,2936.3576,1768.6864,516.1182,2375.15459999999,26.7993,439.0287,51.8180999999998,1.7227125552653e-02,570.08,0
2015-07-03,5384.21250000003,2342.511,547.874799999999,3034.7977,51.2903,545.236899999999,85.6177999999999,2.09474910703605e-02,571.08,0
2015-07-04,6117.69660000001,2169.9866,444.5786,2756.988,57.4837,526.6892,83.5350000000002,1.43684736413346e-02,571.26,0
2015-07-05,4942.44860000003,2072.7366,623.5756,2798.31149999998,76.4038,494.075,142.246800000001,1.39672491821404e-02,570.53,0
2015-07-06,5253.68250000003,2195.3185,462.5969,2902.38219999996,49.5344000000007,576.5308,89.1124000000002,1.65551400590313e-02,570.29,0
2015-07-07,3425.7718,636.6347,192.9112,1135.58179999999,48.5693,226.3697,126.293800000001,1.71070359829958e-02,570.94,0
2015-07-08,0,1183.3786,180.3603,1410.80159999999,40.7319000000001,282.8149,16.8913,1.26769743739547e-02,570.94,0
2015-07-09,5869.7293,2488.9786,669.392399999999,3098.01029999998,36.4824000000001,568.3678,58.4148000000001,1.4689915952728e-02,570.94,0
2015-07-10,6076.09640000003,2515.2422,524.822699999999,3514.23459999996,103.8131,493.7784,184.945300000001,1.72174223702072e-02,571.54,0
2015-07-11,6099.76640000004,2236.3582,568.537499999999,2944.50819999996,61.9116000000005,533.2978,112.237000000001,1.38769389608078e-02,570.68,0
2015-07-12,6179.6395,2328.5322,699.141399999997,3086.33829999996,148.370900000002,567.665999999999,154.369500000001,1.51271304057759e-02,569.68,0
2015-07-13,3750.74190000001,1656.641,417.6465,2214.78059999997,175.9945,441.7399,112.299300000001,1.3754629070848e-02,570.04,0
2015-07-14,4118.14310000001,1845.1503,370.1347,2902.04739999998,73.0576000000001,531.3779,82.3553000000003,1.15268650783473e-02,569.76,0
2015-07-15,0,11.5991,0.3393,4.5366,24.6999,1.1,6.0978,0,569.76,0
2015-07-16,5003.90960000001,1896.3417,555.734199999998,2872.60799999997,51.2004,564.673499999999,92.2286,1.74092158259532e-02,569.76,0
2015-07-17,5639.17420000004,2161.16,502.49,3193.56029999996,63.7114,635.9495,120.8464,1.61944768228393e-02,569.58,0
2015-07-18,6585.88430000001,2085.414,462.7079,3537.77179999997,70.4672,597.063399999999,136.1777,1.68309338135596e-02,570.3,0
2015-07-19,6303.16160000002,2476.631,645.5259,4177.53729999998,70.0986000000002,654.896699999999,156.457900000001,1.64941411097063e-02,570.71,0
2015-07-20,3941.3119,1811.4448,443.673199999999,3140.36330000001,213.7431,534.958499999999,161.427000000001,2.01627222658487e-02,569.94,0
2015-07-21,6462.57510000001,1126.3922,295.6507,2055.49179999999,64.4298999999999,336.4963,82.7987,2.18449640235873e-02,570.39,0
2015-07-22,0,1216.083,220.7525,2039.66159999998,38.7749,485.5549,29.3952,1.84227158668647e-02,570.39,0
2015-07-23,6699.53070000001,1761.5229,620.7504,3989.2892,78.1729000000006,500.3024,136.134800000001,2.33230778831552e-02,570.39,0
2015-07-24,-69.5392999999997,124.4683,8.2641,97.1925999999993,98.6601000000008,34.7279,95.8291000000008,2.73035991505903e-02,570.89,1
2015-07-25,6304.1009,2243.2155,675.089199999999,4367.37009999996,39.3538,652.809999999999,60.4322999999999,2.08677876188236e-02,570.29,0
2015-07-26,7251.87890000002,2002.2256,625.848799999999,3239.74899999998,69.1925000000002,684.9615,147.628400000001,2.42257479492338e-02,570.29,0
2015-07-27,6092.0083,2195.8366,511.186299999999,3887.91249999999,104.867800000001,645.310099999999,117.6546,2.31054893846208e-02,569.36,0
2015-07-28,6109.29320000001,1965.1556,477.348,3517.43679999997,151.3711,582.3363,99.0791000000001,2.20956824054223e-02,569.81,0
2015-07-29,0,1.5436,-0.5828,4.1474,54.7366999999999,0.2673,22.4099,0,569.81,0
2015-07-30,6708.9097,1848.2428,765.642499999999,2804.54249999998,47.5872000000001,614.5414,56.5766999999999,2.38619264347527e-02,569.81,0
2015-07-31,14466.2905999999,3328.1582,751.873099999999,4728.24129999995,201.388,842.956299999999,97.2953999999998,3.06761151581678e-02,570.07,0
